Signal_ID,Race_Key,Season,Round,Grand Prix,Race_Date,Team,Momentum_Raw,Upgrade_Raw,Context_Raw,Source_Confidence,Raw_Weighted_Score,Composite_Chatter_Score,Points_Nudge,Finish_Position_Nudge,Primary_Source_IDs,Coding_Notes,Last_Coded,Coded_By,Race_Source_URL
2020_R05_70TH_ANNIVERSARY_ALFA_ROMEO_RACING,2020_R05_70TH_ANNIVERSARY,2020,5,70th Anniversary,2020-08-09T00:00:00Z,Alfa Romeo Racing,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R05_70TH_ANNIVERSARY_HAAS_F1_TEAM,2020_R05_70TH_ANNIVERSARY,2020,5,70th Anniversary,2020-08-09T00:00:00Z,Haas F1 Team,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0034,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R05_70TH_ANNIVERSARY_WILLIAMS,2020_R05_70TH_ANNIVERSARY,2020,5,70th Anniversary,2020-08-09T00:00:00Z,Williams,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0033,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_MERCEDES,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0026,Event-log coded | Momentum +1.5 | rolling momentum base +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_RED_BULL_RACING,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,Red Bull Racing,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0027,Event-log coded | Momentum +0.8 | rolling momentum base +1.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_MCLAREN,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,McLaren,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0030,Event-log coded | Momentum +0.6 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_RACING_POINT,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,Racing Point,1,1.2,-0.6,1,0.9299999999999999,0.9299999999999999,0.23249999999999998,-0.23249999999999998,EVT_0028; EVT_0035; EVT_0039,Event-log coded | Momentum +1.0; Upgrade +1.2; Context -0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_RENAULT,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,Renault,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0031,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_FERRARI,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,Ferrari,-1,0,0,1,-0.45,-0.45,-0.1125,0.1125,EVT_0029,Event-log coded | Momentum -1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_ALPHATAURI,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,AlphaTauri,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_ALFA_ROMEO_RACING,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,Alfa Romeo Racing,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_HAAS_F1_TEAM,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,Haas F1 Team,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0034,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R06_SPAIN_WILLIAMS,2020_R06_SPAIN,2020,6,Spain,2020-08-16T00:00:00Z,Williams,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0033,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_MERCEDES,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0026,Event-log coded | Momentum +1.5 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_RED_BULL_RACING,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,Red Bull Racing,1.2,0,0,1,0.54,0.54,0.135,-0.135,EVT_0027,Event-log coded | Momentum +0.8 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_MCLAREN,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,McLaren,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0030,Event-log coded | Momentum +0.6 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_RACING_POINT,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,Racing Point,1,0,-0.6,1,0.39,0.39,0.0975,-0.0975,EVT_0028; EVT_0039,Event-log coded | Momentum +1.0; Context -0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_RENAULT,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,Renault,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0031,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_FERRARI,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,Ferrari,-1,0,0,1,-0.45,-0.45,-0.1125,0.1125,EVT_0029,Event-log coded | Momentum -1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_ALPHATAURI,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,AlphaTauri,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_ALFA_ROMEO_RACING,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,Alfa Romeo Racing,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_HAAS_F1_TEAM,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,Haas F1 Team,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0034,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R07_BELGIUM_WILLIAMS,2020_R07_BELGIUM,2020,7,Belgium,2020-08-30T00:00:00Z,Williams,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0033,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_MERCEDES,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0026,Event-log coded | Momentum +1.5 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_RED_BULL_RACING,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,Red Bull Racing,1.2,0,0,1,0.54,0.54,0.135,-0.135,EVT_0027,Event-log coded | Momentum +0.8 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_MCLAREN,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,McLaren,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0030,Event-log coded | Momentum +0.6 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_RACING_POINT,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,Racing Point,1,0,-0.6,1,0.39,0.39,0.0975,-0.0975,EVT_0028; EVT_0039,Event-log coded | Momentum +1.0; Context -0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_RENAULT,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,Renault,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0031,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_FERRARI,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,Ferrari,-1,0,0,1,-0.45,-0.45,-0.1125,0.1125,EVT_0029,Event-log coded | Momentum -1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_ALPHATAURI,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,AlphaTauri,0.4,0,0,1,0.18000000000000002,0.18000000000000002,0.045000000000000005,-0.045000000000000005,EVT_0032,Event-log coded | Momentum +0.5 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_ALFA_ROMEO_RACING,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,Alfa Romeo Racing,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_HAAS_F1_TEAM,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,Haas F1 Team,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0034,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R08_ITALY_WILLIAMS,2020_R08_ITALY,2020,8,Italy,2020-09-06T00:00:00Z,Williams,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0033,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_MERCEDES,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0026,Event-log coded | Momentum +1.5 | rolling momentum base +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_RED_BULL_RACING,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,Red Bull Racing,0.9,0,0,1,0.405,0.405,0.10125,-0.10125,EVT_0027,Event-log coded | Momentum +0.8 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_MCLAREN,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,McLaren,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0030,Event-log coded | Momentum +0.6 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_RACING_POINT,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,Racing Point,1,0,0,1,0.45,0.45,0.1125,-0.1125,EVT_0028,Event-log coded | Momentum +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_RENAULT,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,Renault,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0031,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_FERRARI,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,Ferrari,-1,0,0,1,-0.45,-0.45,-0.1125,0.1125,EVT_0029,Event-log coded | Momentum -1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_ALPHATAURI,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,AlphaTauri,1.7,0,0,1,0.765,0.765,0.19125,-0.19125,EVT_0032,Event-log coded | Momentum +0.5 | rolling momentum base +1.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_ALFA_ROMEO_RACING,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,Alfa Romeo Racing,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_HAAS_F1_TEAM,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,Haas F1 Team,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0034,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R09_TUSCANY_WILLIAMS,2020_R09_TUSCANY,2020,9,Tuscany,2020-09-13T00:00:00Z,Williams,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0033,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_MERCEDES,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0026,Event-log coded | Momentum +1.5 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_RED_BULL_RACING,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,Red Bull Racing,0.9,0,0,1,0.405,0.405,0.10125,-0.10125,EVT_0027,Event-log coded | Momentum +0.8 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_MCLAREN,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,McLaren,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0030,Event-log coded | Momentum +0.6 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_RACING_POINT,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,Racing Point,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_RENAULT,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,Renault,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0031,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_FERRARI,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,Ferrari,-1,0.8,0,1,-0.08999999999999997,-0.08999999999999997,-0.022499999999999992,0.022499999999999992,EVT_0029; EVT_0036,Event-log coded | Momentum -1.0; Upgrade +0.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_ALPHATAURI,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,AlphaTauri,0.9,0,0,1,0.405,0.405,0.10125,-0.10125,EVT_0032,Event-log coded | Momentum +0.5 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_ALFA_ROMEO_RACING,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,Alfa Romeo Racing,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_HAAS_F1_TEAM,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,Haas F1 Team,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0034,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R10_RUSSIA_WILLIAMS,2020_R10_RUSSIA,2020,10,Russia,2020-09-27T00:00:00Z,Williams,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0033,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_MERCEDES,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0026,Event-log coded | Momentum +1.5 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_RED_BULL_RACING,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,Red Bull Racing,1.1,0,0,1,0.49500000000000005,0.49500000000000005,0.12375000000000001,-0.12375000000000001,EVT_0027,Event-log coded | Momentum +0.8 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_MCLAREN,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,McLaren,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0030,Event-log coded | Momentum +0.6 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_RACING_POINT,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,Racing Point,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_RENAULT,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,Renault,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0031,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_FERRARI,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,Ferrari,-1,1.3,0,1,0.13500000000000006,0.13500000000000006,0.033750000000000016,-0.033750000000000016,EVT_0029; EVT_0036; EVT_0037,Event-log coded | Momentum -1.0; Upgrade +1.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_ALPHATAURI,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,AlphaTauri,0.9,0,0,1,0.405,0.405,0.10125,-0.10125,EVT_0032,Event-log coded | Momentum +0.5 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_ALFA_ROMEO_RACING,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,Alfa Romeo Racing,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_HAAS_F1_TEAM,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,Haas F1 Team,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0034,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R11_EIFEL_WILLIAMS,2020_R11_EIFEL,2020,11,Eifel,2020-10-11T00:00:00Z,Williams,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0033,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_MERCEDES,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,Mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0026,Event-log coded | Momentum +1.5 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_RED_BULL_RACING,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,Red Bull Racing,1.1,1,0,1,0.9450000000000001,0.9450000000000001,0.23625000000000002,-0.23625000000000002,EVT_0027; EVT_0038,Event-log coded | Momentum +0.8; Upgrade +1.0 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_MCLAREN,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,McLaren,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0030,Event-log coded | Momentum +0.6 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_RACING_POINT,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,Racing Point,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_RENAULT,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,Renault,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0031,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_FERRARI,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,Ferrari,-1,1.3,0,1,0.13500000000000006,0.13500000000000006,0.033750000000000016,-0.033750000000000016,EVT_0029; EVT_0036; EVT_0037,Event-log coded | Momentum -1.0; Upgrade +1.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_ALPHATAURI,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,AlphaTauri,0.6,0,0,1,0.27,0.27,0.0675,-0.0675,EVT_0032,Event-log coded | Momentum +0.5 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_ALFA_ROMEO_RACING,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,Alfa Romeo Racing,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
2020_R12_PORTUGAL_HAAS_F1_TEAM,2020_R12_PORTUGAL,2020,12,Portugal,2020-10-25T00:00:00Z,Haas F1 Team,-1.1,0,0,1,-0.49500000000000005,-0.49500000000000005,-0.12375000000000001,0.12375000000000001,EVT_0034,Event-log coded | Momentum -0.8 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2020/races
