signal_id,season,round,race_date,driver_id,driver_name,source_published_date,source_published_at,green_flag_utc,source_url,source_outlet,source_tier,momentum_raw,track_fit_raw,context_raw,source_confidence,coding_notes
2020_r32_officialgrid_alex_bowman,2020,32,2020-10-11,alex_bowman,Alex Bowman,2020-10-10,,,https://cf.nascar.com/cacher/2020/1/4901/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r32_officialgrid_brad_keselowski,2020,32,2020-10-11,brad_keselowski,Brad Keselowski,2020-10-10,,,https://cf.nascar.com/cacher/2020/1/4901/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r32_officialgrid_chase_elliott,2020,32,2020-10-11,chase_elliott,Chase Elliott,2020-10-10,,,https://cf.nascar.com/cacher/2020/1/4901/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r32_officialgrid_denny_hamlin,2020,32,2020-10-11,denny_hamlin,Denny Hamlin,2020-10-10,,,https://cf.nascar.com/cacher/2020/1/4901/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r32_officialgrid_kevin_harvick,2020,32,2020-10-11,kevin_harvick,Kevin Harvick,2020-10-10,,,https://cf.nascar.com/cacher/2020/1/4901/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r33_officialgrid_chase_elliott,2020,33,2020-10-18,chase_elliott,Chase Elliott,2020-10-17,,,https://cf.nascar.com/cacher/2020/1/4904/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r33_officialgrid_joey_logano,2020,33,2020-10-18,joey_logano,Joey Logano,2020-10-17,,,https://cf.nascar.com/cacher/2020/1/4904/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r33_officialgrid_kevin_harvick,2020,33,2020-10-18,kevin_harvick,Kevin Harvick,2020-10-17,,,https://cf.nascar.com/cacher/2020/1/4904/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r33_officialgrid_kurt_busch,2020,33,2020-10-18,kurt_busch,Kurt Busch,2020-10-17,,,https://cf.nascar.com/cacher/2020/1/4904/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r33_officialgrid_martin_truex_jr,2020,33,2020-10-18,martin_truex_jr,Martin Truex Jr.,2020-10-17,,,https://cf.nascar.com/cacher/2020/1/4904/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r34_officialgrid_alex_bowman,2020,34,2020-10-25,alex_bowman,Alex Bowman,2020-10-24,,,https://cf.nascar.com/cacher/2020/1/4906/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r34_officialgrid_brad_keselowski,2020,34,2020-10-25,brad_keselowski,Brad Keselowski,2020-10-24,,,https://cf.nascar.com/cacher/2020/1/4906/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r34_officialgrid_chase_elliott,2020,34,2020-10-25,chase_elliott,Chase Elliott,2020-10-24,,,https://cf.nascar.com/cacher/2020/1/4906/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r34_officialgrid_joey_logano,2020,34,2020-10-25,joey_logano,Joey Logano,2020-10-24,,,https://cf.nascar.com/cacher/2020/1/4906/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r34_officialgrid_kevin_harvick,2020,34,2020-10-25,kevin_harvick,Kevin Harvick,2020-10-24,,,https://cf.nascar.com/cacher/2020/1/4906/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r35_officialgrid_alex_bowman,2020,35,2020-11-01,alex_bowman,Alex Bowman,2020-10-31,,,https://cf.nascar.com/cacher/2020/1/4905/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r35_officialgrid_brad_keselowski,2020,35,2020-11-01,brad_keselowski,Brad Keselowski,2020-10-31,,,https://cf.nascar.com/cacher/2020/1/4905/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r35_officialgrid_denny_hamlin,2020,35,2020-11-01,denny_hamlin,Denny Hamlin,2020-10-31,,,https://cf.nascar.com/cacher/2020/1/4905/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r35_officialgrid_kurt_busch,2020,35,2020-11-01,kurt_busch,Kurt Busch,2020-10-31,,,https://cf.nascar.com/cacher/2020/1/4905/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r35_officialgrid_martin_truex_jr,2020,35,2020-11-01,martin_truex_jr,Martin Truex Jr.,2020-10-31,,,https://cf.nascar.com/cacher/2020/1/4905/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r36_elliott,2020,36,2020-11-08,chase_elliott,Chase Elliott,2020-11-06,,,https://www.nascar.com/news-media/2020/11/06/phoenix-preview-joey-logano-confident-as-championship-favorite/,NASCAR.com,primary,2,0,1,0.85,Entered his first Championship 4 after winning the Martinsville elimination race.
2020_r36_logano,2020,36,2020-11-08,joey_logano,Joey Logano,2020-11-06,,,https://www.nascar.com/news-media/2020/11/06/phoenix-preview-joey-logano-confident-as-championship-favorite/,NASCAR.com,primary,2,2,2,0.95,"Won the spring Phoenix race, had three weeks to prepare after locking into the finale, and expressed strong team confidence."
2020_r36_officialgrid_brad_keselowski,2020,36,2020-11-08,brad_keselowski,Brad Keselowski,2020-11-07,,,https://cf.nascar.com/cacher/2020/1/4907/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 3; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r36_officialgrid_chase_elliott,2020,36,2020-11-08,chase_elliott,Chase Elliott,2020-11-07,,,https://cf.nascar.com/cacher/2020/1/4907/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.85,"Official archived pre-race grid: starting position 1; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r36_officialgrid_denny_hamlin,2020,36,2020-11-08,denny_hamlin,Denny Hamlin,2020-11-07,,,https://cf.nascar.com/cacher/2020/1/4907/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 4; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r36_officialgrid_joey_logano,2020,36,2020-11-08,joey_logano,Joey Logano,2020-11-07,,,https://cf.nascar.com/cacher/2020/1/4907/weekend-feed.json,NASCAR archived official grid,primary,0,0,2,0.8,"Official archived pre-race grid: starting position 2; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2020_r36_officialgrid_ryan_blaney,2020,36,2020-11-08,ryan_blaney,Ryan Blaney,2020-11-07,,,https://cf.nascar.com/cacher/2020/1/4907/weekend-feed.json,NASCAR archived official grid,primary,0,0,1,0.8,"Official archived pre-race grid: starting position 5; used only because no five-driver timed session with a safe archive timestamp was available; archive time marker absent, so the conservative audit date is the day before green."
2021_r01_officialrun_brad_keselowski,2021,1,2021-02-14,brad_keselowski,Brad Keselowski,2021-02-13,2021-02-13T09:30:00Z,2021-02-14T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5009/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.95,Official archived practice run: position 1 of the selected pre-race session.
2021_r01_officialrun_bubba_wallace,2021,1,2021-02-14,bubba_wallace,Bubba Wallace,2021-02-13,2021-02-13T09:30:00Z,2021-02-14T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5009/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 3 of the selected pre-race session.
2021_r01_officialrun_denny_hamlin,2021,1,2021-02-14,denny_hamlin,Denny Hamlin,2021-02-13,2021-02-13T09:30:00Z,2021-02-14T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5009/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 4 of the selected pre-race session.
2021_r01_officialrun_kyle_busch,2021,1,2021-02-14,kyle_busch,Kyle Busch,2021-02-13,2021-02-13T09:30:00Z,2021-02-14T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5009/weekend-feed.json,NASCAR archived timing feed,primary,0,0,2,0.9,Official archived practice run: position 2 of the selected pre-race session.
2021_r01_officialrun_martin_truex_jr,2021,1,2021-02-14,martin_truex_jr,Martin Truex Jr.,2021-02-13,2021-02-13T09:30:00Z,2021-02-14T14:30:00Z,https://cf.nascar.com/cacher/2021/1/5009/weekend-feed.json,NASCAR archived timing feed,primary,0,0,1,0.9,Official archived practice run: position 5 of the selected pre-race session.
